"","X.2","X.1","X","id","Age","Gender","Ethnicity","Ethnic_Origin","Education","ethicalQuestionsRiskSum","financialQuestionsRiskSum","healthAndSafetyQuestionsRiskSum","recreationalQuestionsRiskSum","socialQuestionsRiskSum","ethicalQuestionsBenefitSum","financialQuestionsBenefitSum","healthAndSafetyQuestionsBenefitSum","recreationalQuestionsBenefitSum","socialQuestionsBenefitSum","ethicalQuestionsPerceptionSum","financialQuestionsPerceptionSum","healthAndSafetyQuestionsPerceptionSum","recreationalQuestionsPerceptionSum","socialQuestionsPerceptionSum","dominance_Sum","leadership_Sum","prestige_Sum","PNI_Sum","grandiosity_Sum","vulnerability_Sum","cse_Sum","devaluing_Sum","entitlement_rage_Sum","hts_Sum","exploitativeness_Sum","grandiose_fantasy_Sum","ssse_Sum","ethicalPreference","financialPreference","socialPreference","healthAndSafetyPreference","recreationalPreference","ethicalPreference_z","socialPreference_z","recreationalPreference_z","healthAndSafetyPreference_z","financialPreference_z","riskPerceptionSum_z","riskSum_z","generalRiskPreference","generalExpectedBenefits","generalPerceievedRisk","riskBenefitSum","riskSum","riskPerceptionSum","generalRiskPreference_z","generalExpectedBenefits_z","generalPerceievedRisk_z","UMSSum","UMSIntimacySum","UMSAffiliationSum","UMSSum_z","UMSAffiliationSum_z","UMSIntimacySum_z","PNI_Sum_z","grandiosity_Sum_z","vulnerability_Sum_z","cse_Sum_z","devaluing_Sum_z","entitlement_rage_Sum_z","hts_Sum_z","exploitativeness_Sum_z","grandiose_fantasy_Sum_z","ssse_Sum_z","dominance_Sum_pre","prestige_Sum_pre","leadership_Sum_pre"
"242",242,242,46801,2201345,21,2,1,3,3,-0.371022660459899,0.448073977020271,-0.129937025944899,0.631055983783874,-1.33364278957469,-0.371022660459899,0.448073977020271,-0.129937025944899,0.631055983783874,-1.33364278957469,-0.371022660459899,0.448073977020271,-0.129937025944899,0.631055983783874,-1.33364278957469,-1.53445305894773,0.613020196165394,-0.0418650106434924,104,46,58,13,8,9,28,15,14,17,22,52,26,26,38,-0.371022660459899,-1.33364278957469,0.631055983783874,-0.129937025944899,0.448073977020271,-0.057852469684103,0.673800693128863,16.4934669309953,43.3518492818354,-26.8583823508401,82,110,129,-0.107398048883796,-0.155679057599954,0.0578524696841043,60,45,15,1.15605418514956,0.724854685618557,1.1724952223875,0.299585911184449,0.0362879328744161,0.408014944246374,0.986563321613923,-0.972519948262389,-0.724662380803793,1.88583631734749,0.343811014845417,-0.527178404517182,0.352082998611807,8,24,25
"243",243,243,46990,3130387,24,2,1,3,3,1.05052817687036,-0.513510523169271,-0.129937025944899,-1.20493575427189,-1.11711314564936,1.05052817687036,-0.513510523169271,-0.129937025944899,-1.20493575427189,-1.11711314564936,1.05052817687036,-0.513510523169271,-0.129937025944899,-1.20493575427189,-1.11711314564936,1.47623698842056,0.993197957306594,-0.250468253332619,126,58,68,13,14,19,22,19,22,17,36,40,28,26,20,1.05052817687036,-1.11711314564936,-1.20493575427189,-0.129937025944899,-0.513510523169271,-0.206249189258415,-0.519520980106043,13.417312852418,39.6510816602153,-26.2337688077973,75,88,126,-0.389188026721568,-0.562576646133178,0.206249189258416,36,25,11,-1.50786336574656,-0.80701371762651,-1.57903639978049,1.328633573697,1.3074652178085,1.08105329405917,0.986563321613923,0.375481322950227,1.44557003424591,0.764038658932206,1.32758708702686,1.18467057194872,0.352082998611807,25,23,27
"244",244,244,47178,4416542,20,1,1,3,3,0.44129210372882,-0.353246439804347,-0.353459647957256,-1.20493575427189,-0.684053857798703,0.44129210372882,-0.353246439804347,-0.353459647957256,-1.20493575427189,-0.684053857798703,0.44129210372882,-0.353246439804347,-0.353459647957256,-1.20493575427189,-0.684053857798703,-0.826055400743426,-0.907690848399404,-0.667674738710872,87,37,50,12,12,11,15,9,15,13,30,42,32,24,20,0.44129210372882,-0.684053857798703,-1.20493575427189,-0.353459647957256,-0.353246439804347,0.189475396273083,-0.411037191630142,11.2229956488344,39.1224005714125,-27.8994049225781,74,90,134,-0.590197657699758,-0.620704873066496,-0.189475396273081,40,28,12,-1.06387710726388,-0.424046616815243,-1.16630665645529,-0.495587282575248,-0.917095030826148,-0.130415735603864,0.715797129831944,-0.0738524341206452,-0.290615897793853,-0.544725275885621,-1.13185309342675,-0.313197282458944,-0.647936525700844,12,21,17
"245",245,245,47366,6823556,20,1,1,3,4,0.23821341268164,-0.0327182730745002,0.54063084009217,-0.184940344240912,2.13083151323057,0.23821341268164,-0.0327182730745002,0.54063084009217,-0.184940344240912,2.13083151323057,0.23821341268164,-0.0327182730745002,0.54063084009217,-0.184940344240912,2.13083151323057,-1.18025422984558,1.37337571844779,2.04416741624777,95,40,55,12,15,18,10,14,11,15,28,46,58,32,30,0.23821341268164,2.13083151323057,-0.184940344240912,0.54063084009217,-0.0327182730745002,-1.49235409223578,-0.0855858262024407,30.4616141791187,51.2820656138785,-20.8204514347598,97,96,100,1.17214900985906,0.716244346399811,1.49235409223579,65,48,17,1.71103700825291,1.49078888724109,1.5852249657127,-0.121388132570685,-0.599300709592626,0.206103439302535,0.715797129831944,0.600148201485662,1.22854679274094,-1.47955665789835,0.0978669968000567,-1.1691217706919,-0.147926763544518,10,34,29
"246",246,246,47554,7393651,32,1,1,2,5,-1.18333742464862,-1.31483093999389,-0.129937025944899,-0.592938508253304,0.182064717902612,-1.18333742464862,-1.31483093999389,-0.129937025944899,-0.592938508253304,0.182064717902612,-1.18333742464862,-1.31483093999389,-0.129937025944899,-0.592938508253304,0.182064717902612,-0.117657742539123,-1.4779574901112,-0.876277981399999,100,44,56,10,15,12,19,11,17,16,14,30,40,26,26,-1.18333742464862,0.182064717902612,-0.592938508253304,-0.129937025944899,-1.31483093999389,-0.354645908832726,-0.953456134009645,10.3411587738407,35.9503140385952,-25.6091552647545,68,80,123,-0.67097800455934,-0.969474234666402,0.354645908832729,46,33,13,-0.397897719539847,-0.0410795160039764,-0.478423750913293,0.112486336182168,-0.175574947947931,0.273407274283814,0.174264746267987,0.600148201485662,-0.0735926562888825,0.203139829724566,-0.639965057336025,0.114764961657532,0.102078117533644,16,20,14
"247",247,247,47741,7895164,40,1,1,3,4,0.23821341268164,-0.994302773264042,-0.129937025944899,-0.184940344240912,-0.467524213873374,0.23821341268164,-0.994302773264042,-0.129937025944899,-0.184940344240912,-0.467524213873374,0.23821341268164,-0.994302773264042,-0.129937025944899,-0.184940344240912,-0.467524213873374,-1.0031548152945,2.51390900187139,0.375341474734761,85,40,45,4,8,10,23,21,10,9,28,34,34,26,30,0.23821341268164,-0.467524213873374,-0.184940344240912,-0.129937025944899,-0.994302773264042,-0.305180335641289,-0.302553403154242,14.3624029699161,40.1797627490182,-25.8173597791021,76,92,124,-0.30261338954096,-0.50444841919986,0.305180335641291,53,41,12,0.379078232804854,-0.424046616815243,0.622188897953903,-0.589137070076389,-0.599300709592626,-0.466934910510262,-1.45033240442389,-0.972519948262389,-0.507639139298823,0.951004935334753,1.81947512311758,-1.38310289275013,-1.64795605001349,11,26,35
"248",248,248,47928,9888050,22,2,4,7,5,-1.18333742464862,0.768602143750118,-0.800504891981969,-1.20493575427189,0.39859436182794,-1.18333742464862,0.768602143750118,-0.800504891981969,-1.20493575427189,0.39859436182794,-1.18333742464862,0.768602143750118,-0.800504891981969,-1.20493575427189,0.39859436182794,-0.471856571641274,1.37337571844779,0.375341474734761,108,54,54,11,12,10,21,15,20,19,14,56,42,20,20,-1.18333742464862,0.39859436182794,-1.20493575427189,-0.800504891981969,0.768602143750118,1.52504587244189,-0.194069614678341,6.65883593905497,40.1797627490182,-33.5209268099632,76,94,161,-1.00829585129272,-0.50444841919986,-1.52504587244189,58,43,15,0.934061055908212,0.724854685618557,0.897342060170702,0.486685486186731,0.883739456163806,0.138799604321255,0.445030938049965,-0.0738524341206452,-0.507639139298823,0.57707238252966,0.343811014845417,0.756708327832247,0.852092760768132,14,26,29
"249",249,249,48116,5411647,23,2,1,3,5,2.6751577052478,1.73018664393966,2.10528919417866,1.85505047582105,0.615124005753269,2.6751577052478,1.73018664393966,2.10528919417866,1.85505047582105,0.615124005753269,2.6751577052478,1.73018664393966,2.10528919417866,1.85505047582105,0.615124005753269,0.767839330216256,-1.09777972897,-1.71069095215651,94,40,54,9,14,15,16,11,16,13,52,68,44,46,50,2.6751577052478,0.615124005753269,1.85505047582105,2.10528919417866,1.73018664393966,-1.88807867776728,1.16197774127042,49.5737262243943,68.7285415443733,-19.154815319979,130,119,92,2.92290709677582,2.6344758351993,1.88807867776728,48,45,3,-0.175904590298504,-3.87075052411664,1.1724952223875,-0.168163026321255,-0.599300709592626,0.138799604321255,-0.0965014455139923,0.375481322950227,0.577477068226028,-0.357758999483074,-0.639965057336025,-0.0992161604007057,-0.647936525700844,21,16,16
"250",250,250,48303,5284425,22,2,7,4,4,0.23821341268164,0.928866227115042,1.21119870612924,2.46704772183964,1.48124258145458,0.23821341268164,0.928866227115042,1.21119870612924,2.46704772183964,1.48124258145458,0.23821341268164,0.928866227115042,1.21119870612924,2.46704772183964,1.48124258145458,0.0594416720119528,0.422931315594795,0.375341474734761,97,52,45,11,9,9,16,15,17,20,28,58,52,38,56,0.23821341268164,1.48124258145458,2.46704772183964,1.21119870612924,0.928866227115042,-1.04716393351285,1.86712236636377,38.6327142372449,61.3270063011331,-22.6942920638882,116,132,109,1.92065966487621,1.82068065813285,1.04716393351285,50,35,15,0.0460885389428395,0.724854685618557,-0.203270588696494,-0.0278383450695438,0.671876575341459,-0.466934910510262,0.445030938049965,-0.747853069726953,-0.724662380803793,-0.357758999483074,0.343811014845417,0.114764961657532,1.10209764184629,17,26,24
"251",251,251,48491,8566535,34,2,2,8,5,0.0351347216344602,-0.0327182730745002,-0.129937025944899,1.85505047582105,0.831653649678597,0.0351347216344602,-0.0327182730745002,-0.129937025944899,1.85505047582105,0.831653649678597,0.0351347216344602,-0.0327182730745002,-0.129937025944899,1.85505047582105,0.831653649678597,-0.471856571641274,0.0427535544535949,-0.667674738710872,105,53,52,11,11,8,22,14,19,20,26,46,46,26,50,0.0351347216344602,0.831653649678597,1.85505047582105,-0.129937025944899,-0.0327182730745002,0.140009823081646,0.131381750749361,23.590865205648,51.2820656138785,-27.6912004082305,97,100,133,0.542756543972356,0.716244346399811,-0.140009823081645,47,36,11,-0.286901154919175,-0.80701371762651,-0.0656940075880943,0.34636080493502,0.777808015752633,0.00419193435869577,0.445030938049965,-0.298519312656081,-0.941685622308764,0.764038658932206,0.0978669968000567,0.542727205774009,1.10209764184629,14,21,22
"252",252,252,48678,7602104,38,2,1,3,4,-0.371022660459899,-1.31483093999389,-0.129937025944899,-0.796937590259501,-1.11711314564936,-0.371022660459899,-1.31483093999389,-0.129937025944899,-0.796937590259501,-1.11711314564936,-0.371022660459899,-1.31483093999389,-0.129937025944899,-0.796937590259501,-1.11711314564936,0.413640501114104,-1.2878686095406,-0.667674738710872,81,28,53,10,15,12,16,10,8,10,22,30,28,26,24,-0.371022660459899,-1.11711314564936,-0.796937590259501,-0.129937025944899,-1.31483093999389,-2.33326883649022,-1.7670845475789,17.083296081336,34.3642707721866,-17.2809746908506,65,65,83,-0.0533669636530314,-1.14385891546635,2.33326883649022,38,28,10,-1.28587023650522,-1.18998081843778,-1.16630665645529,-0.776236645078671,-1.87047799452671,0.0714957693399754,0.174264746267987,0.600148201485662,-0.0735926562888825,-0.357758999483074,-0.885909075381385,-1.81106513686661,-1.39795116893533,19,21,15
"253",253,253,48865,8132545,27,2,1,3,4,0.44129210372882,1.08913031047997,-0.353459647957256,-0.592938508253304,-0.684053857798703,0.44129210372882,1.08913031047997,-0.353459647957256,-0.592938508253304,-0.684053857798703,0.44129210372882,1.08913031047997,-0.353459647957256,-0.592938508253304,-0.684053857798703,-0.826055400743426,0.803109076735994,0.375341474734761,88,47,41,8,11,9,13,12,19,16,30,60,32,24,26,0.44129210372882,-0.684053857798703,-0.592938508253304,-0.353459647957256,1.08913031047997,0.189475396273083,-0.411037191630142,17.5671687144688,45.4665736370469,-27.8994049225781,86,90,134,-0.00904198672279246,0.076833850133317,-0.189475396273081,54,40,14,0.490074797425526,0.34188758480729,0.484612316845504,-0.448812388824678,0.14221937328559,-0.73615025043538,-0.367267637295971,-0.298519312656081,-0.724662380803793,-0.918657828690715,-0.394021039290664,0.542727205774009,0.102078117533644,12,26,26
"254",254,254,49052,9869279,42,1,1,3,3,-0.371022660459899,-0.513510523169271,-1.02402751399432,-1.81693300029048,-1.33364278957469,-0.371022660459899,-0.513510523169271,-1.02402751399432,-1.81693300029048,-1.33364278957469,-0.371022660459899,-0.513510523169271,-1.02402751399432,-1.81693300029048,-1.33364278957469,0.0594416720119528,-1.8581352512524,0.166738232045634,96,36,60,14,15,14,17,7,11,18,22,40,26,18,14,-0.371022660459899,-1.33364278957469,-1.81693300029048,-1.02402751399432,-0.513510523169271,0.832527847761767,-0.248311508916292,1.11480171907539,31.7208653281723,-30.6060636090969,60,93,147,-1.51615509373431,-1.43450005013294,-0.832527847761766,35,26,9,-1.61885993036723,-1.57294791924904,-1.44145981867209,-0.0746132388201143,-1.02302647123732,0.542622614208933,1.2573295133959,0.600148201485662,0.360453826721058,-0.170792723080527,-1.62374112951747,-1.1691217706919,0.60208787968997,17,25,12
"255",255,255,49239,7765789,37,2,4,7,4,0.23821341268164,3.3328274775889,-0.353459647957256,0.631055983783874,-0.684053857798703,0.23821341268164,3.3328274775889,-0.353459647957256,0.631055983783874,-0.684053857798703,0.23821341268164,3.3328274775889,-0.353459647957256,0.631055983783874,-0.684053857798703,-0.117657742539123,0.0427535544535949,0.375341474734761,128,66,62,10,15,18,19,21,24,21,28,88,32,24,38,0.23821341268164,-0.684053857798703,0.631055983783874,-0.353459647957256,3.3328274775889,-0.206249189258415,3.06044403959868,29.2777455165042,55.5115143243015,-26.2337688077973,105,154,126,1.06370115072085,1.18127016186635,0.206249189258416,49,37,12,-0.064908025677832,-0.424046616815243,0.0718825735203052,1.42218336119814,2.15491674109789,0.677230284171492,0.174264746267987,0.600148201485662,1.22854679274094,0.203139829724566,1.81947512311758,1.6126328160652,1.35210252292446,16,26,22
"256",256,256,49426,1392845,23,1,4,7,4,-1.18333742464862,-0.192982356439424,-1.02402751399432,-0.184940344240912,0.182064717902612,-1.18333742464862,-0.192982356439424,-1.02402751399432,-0.184940344240912,0.182064717902612,-1.18333742464862,-0.192982356439424,-1.02402751399432,-0.184940344240912,0.182064717902612,-0.294757157090199,-0.337424206687605,1.00115120280214,105,44,61,10,12,17,22,11,21,12,14,44,40,18,30,-1.18333742464862,0.182064717902612,-0.184940344240912,-1.02402751399432,-0.192982356439424,1.37664915286758,-0.628004768581944,5.69740621568914,38.5937194826096,-32.8963132669205,73,86,158,-1.09636727213817,-0.678833099999813,-1.37664915286758,45,35,10,-0.508894284160518,-1.18998081843778,-0.203270588696494,0.34636080493502,-0.175574947947931,0.609926449190213,0.174264746267987,-0.0738524341206452,1.01152355123597,0.764038658932206,-0.639965057336025,0.970689449890485,-0.897941406779006,15,29,20
"257",257,257,49613,4752287,46,2,1,3,4,1.45668555896472,0.768602143750118,1.4347213281416,-0.592938508253304,-0.250994569948045,1.45668555896472,0.768602143750118,1.4347213281416,-0.592938508253304,-0.250994569948045,1.45668555896472,0.768602143750118,1.4347213281416,-0.592938508253304,-0.250994569948045,-0.64895598619235,-1.6680463706818,-1.71069095215651,86,34,52,9,17,5,21,13,10,11,40,56,36,40,26,1.45668555896472,-0.250994569948045,-0.592938508253304,1.4347213281416,0.768602143750118,-2.1848721169159,0.673800693128863,34.4338395575908,52.3394277914843,-17.9055882338934,99,110,86,1.53602327388291,0.832500800266447,2.18487211691591,30,23,7,-2.17384275347059,-2.33888212087158,-1.85418956199729,-0.542362176325819,-1.23488935205967,0.00419193435869577,-0.0965014455139923,1.04948195855653,-1.59275534682367,0.57707238252966,-0.148077021245304,-1.38310289275013,-1.14794628785717,13,16,13
"258",258,258,50174,9420456,21,2,1,3,1,2.26900032315344,1.73018664393966,4.56403803631459,1.85505047582105,1.48124258145458,2.26900032315344,1.73018664393966,4.56403803631459,1.85505047582105,1.48124258145458,2.26900032315344,1.73018664393966,4.56403803631459,1.85505047582105,1.48124258145458,2.00753523207379,0.232842435024195,-0.0418650106434924,115,50,65,11,15,18,21,18,17,15,48,68,52,68,50,2.26900032315344,1.48124258145458,1.85505047582105,4.56403803631459,1.73018664393966,0.535734408613144,1.10773584703247,46.2445591757993,75.6013956988106,-29.3568365230113,143,118,141,2.61793995765395,3.39014278533243,-0.535734408613142,50,41,9,0.0460885389428395,-1.57294791924904,0.622188897953903,0.814109742440725,0.460013694519111,0.879141789115331,0.445030938049965,0.600148201485662,1.22854679274094,0.57707238252966,1.0816430689815,0.114764961657532,-0.147926763544518,28,24,23
"259",259,259,50361,3815510,23,2,1,3,3,0.847449485823179,-0.353246439804347,-0.353459647957256,0.223057819771481,-1.11711314564936,0.847449485823179,-0.353246439804347,-0.353459647957256,0.223057819771481,-1.11711314564936,0.847449485823179,-0.353246439804347,-0.353459647957256,0.223057819771481,-1.11711314564936,-0.471856571641274,-0.527513087258205,0.583944717423888,95,44,51,11,12,13,15,12,17,15,34,42,28,24,34,0.847449485823179,-1.11711314564936,0.223057819771481,-0.353459647957256,-0.353246439804347,-1.93754425095872,0.402591221939112,23.8765573874012,42.8231681930326,-18.9466108056314,81,105,91,0.568927272586146,-0.213807284533271,1.93754425095872,53,41,12,0.379078232804854,-0.424046616815243,0.622188897953903,-0.121388132570685,-0.175574947947931,-0.0631119006225839,0.445030938049965,-0.0738524341206452,0.143430585216088,-0.544725275885621,-0.394021039290664,0.114764961657532,-0.147926763544518,14,27,19
"260",260,260,50735,8110647,21,2,1,3,3,0.44129210372882,0.127545810290423,-0.129937025944899,-0.388939426247108,-0.250994569948045,0.44129210372882,0.127545810290423,-0.129937025944899,-0.388939426247108,-0.250994569948045,0.44129210372882,0.127545810290423,-0.129937025944899,-0.388939426247108,-0.250994569948045,0.944938744767331,0.993197957306594,-0.0418650106434924,91,48,43,6,10,15,12,14,18,16,30,48,36,26,28,0.44129210372882,-0.250994569948045,-0.388939426247108,-0.129937025944899,0.127545810290423,-0.156783616066977,-0.953456134009645,17.9672381372963,44.4092114594412,-26.4419733221449,84,80,127,0.0276062275448926,-0.0394226037333188,0.15678361606698,51,36,15,0.157085103563511,0.724854685618557,-0.0656940075880943,-0.308487707572967,0.248150813696764,-0.601542580472821,-0.908800020859929,-0.523186191191517,0.577477068226028,-1.10562410509326,0.0978669968000567,0.328746083715771,0.102078117533644,22,24,27
"261",261,261,50922,5257408,27,2,7,5,5,-0.574101351507079,-0.353246439804347,-0.353459647957256,0.223057819771481,-0.467524213873374,-0.574101351507079,-0.353246439804347,-0.353459647957256,0.223057819771481,-0.467524213873374,-0.574101351507079,-0.353246439804347,-0.353459647957256,0.223057819771481,-0.467524213873374,-0.117657742539123,-1.09777972897,-1.50208770946738,70,26,44,5,9,7,23,11,9,6,20,42,34,24,34,-0.574101351507079,-0.467524213873374,0.223057819771481,-0.353459647957256,-0.353246439804347,-0.700904921172787,0.0771398565114102,16.5567201734997,40.7084438378211,-24.1517236643213,77,99,116,-0.101603758562769,-0.446320192266542,0.700904921172789,47,33,14,-0.286901154919175,0.34188758480729,-0.478423750913293,-1.29076047633495,-2.08234087534906,-0.534238745491541,-1.17956621264191,-0.747853069726953,-1.15870886381373,0.951004935334753,-0.639965057336025,-1.59708401480837,-2.39797069324798,16,17,16
"262",262,262,51109,1727255,23,1,4,7,5,-0.371022660459899,-0.0327182730745002,-0.129937025944899,0.0190587377652848,0.831653649678597,-0.371022660459899,-0.0327182730745002,-0.129937025944899,0.0190587377652848,0.831653649678597,-0.371022660459899,-0.0327182730745002,-0.129937025944899,0.0190587377652848,0.831653649678597,0.0594416720119528,0.422931315594795,0.792547960113014,116,54,62,10,12,17,23,21,21,12,22,46,46,26,32,-0.371022660459899,0.831653649678597,0.0190587377652848,-0.129937025944899,-0.0327182730745002,1.2777180064847,-0.194069614678341,12.9866693988217,45.4665736370469,-32.4799042382253,86,94,156,-0.428636963980595,0.076833850133317,-1.2777180064847,57,43,14,0.82306449128754,0.34188758480729,0.897342060170702,0.860884636191295,0.883739456163806,0.677230284171492,0.174264746267987,-0.0738524341206452,1.01152355123597,0.951004935334753,1.81947512311758,0.970689449890485,-0.897941406779006,17,28,24
